model name,number,active features,result
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.981
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.981
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.982
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.98
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.981
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.984
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.979
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.98
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.982
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.984
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.97
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.97
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.97
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.97
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.97
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.96
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.99
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.99
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.988
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.99
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.99
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.99
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.99
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.99
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.99
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.99
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.992
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.972
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.968
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.974
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.966
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.9
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.92
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.04
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.92
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.9
01101,13,"['AVG_DEGREE', 'BURNING_NODES', 'NODES_IN_DANGER']",0.9
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.994
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.995
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.995
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.994
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.001
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.994
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.994
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.994
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.994
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.994
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.996
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.995
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.996
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.995
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.996
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.996
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.996
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.996
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.996
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.996
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.995
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.995
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.995
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.995
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.995
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.995
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.996
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.995
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.995
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.981
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.981
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.982
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.98
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.981
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.984
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.979
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.98
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.982
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.984
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.97
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.97
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.97
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.97
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.97
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.96
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.99
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.99
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.988
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.99
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.99
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.99
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.99
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.99
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.99
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.99
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.992
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.972
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.968
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.974
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.966
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.9
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.92
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.04
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.92
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.9
01110,14,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES']",0.9
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.001
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.981
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.981
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.982
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.98
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.981
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.984
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.979
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.98
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.982
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.984
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.97
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.97
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.97
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.97
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.97
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.988
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.972
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.968
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.974
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.966
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.9
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.92
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.04
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.92
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.9
01111,15,"['AVG_DEGREE', 'BURNING_NODES', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.9
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.994
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.995
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.995
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.994
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.001
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.994
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.994
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.994
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.994
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.994
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.996
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.995
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.996
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.995
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.996
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.996
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.996
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.996
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.996
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.996
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.995
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.995
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.995
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.995
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.995
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.995
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.996
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.995
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.995
